anio_mundial,fase,grupo,fecha,pais_local,pais_visita,nom_jugador,pais_jugador,minuto,tipo_gol
1998,Tercer Puesto,,1998-07-11,Paises Bajos,Croacia,Davor Suker,Croacia,35,
1998,Final,,1998-07-12,Brasil,Francia,Zinedine Zidane,Francia,27,
1998,Final,,1998-07-12,Brasil,Francia,Zinedine Zidane,Francia,45,
1998,Final,,1998-07-12,Brasil,Francia,Emmanuel Petit,Francia,90,
2002,Primera Ronda,Grupo A,2002-05-31,Francia,Senegal,Bouba Diop,Senegal,30,
2002,Primera Ronda,Grupo A,2002-06-01,Uruguay,Dinamarca,Jon Dahl Tomasson,Dinamarca,45,
2002,Primera Ronda,Grupo A,2002-06-01,Uruguay,Dinamarca,Dario Rodriguez,Uruguay,47,
2002,Primera Ronda,Grupo A,2002-06-01,Uruguay,Dinamarca,Jon Dahl Tomasson,Dinamarca,83,
2002,Primera Ronda,Grupo A,2002-06-06,Dinamarca,Senegal,Jon Dahl Tomasson,Dinamarca,16,penal
2002,Primera Ronda,Grupo A,2002-06-06,Dinamarca,Senegal,Salif Diao,Senegal,52,
2002,Primera Ronda,Grupo A,2002-06-11,Dinamarca,Francia,Dennis Rommedahl,Dinamarca,22,
2002,Primera Ronda,Grupo A,2002-06-11,Dinamarca,Francia,Jon Dahl Tomasson,Dinamarca,67,
2002,Primera Ronda,Grupo A,2002-06-11,Senegal,Uruguay,Khalilou Fadiga,Senegal,20,penal
2002,Primera Ronda,Grupo A,2002-06-11,Senegal,Uruguay,Bouba Diop,Senegal,26,
2002,Primera Ronda,Grupo A,2002-06-11,Senegal,Uruguay,Bouba Diop,Senegal,38,
2002,Primera Ronda,Grupo A,2002-06-11,Senegal,Uruguay,Richard Morales,Uruguay,46,
2002,Primera Ronda,Grupo A,2002-06-11,Senegal,Uruguay,Diego Forlan,Uruguay,69,
2002,Primera Ronda,Grupo A,2002-06-11,Senegal,Uruguay,Alvaro Recoba,Uruguay,88,penal
2002,Primera Ronda,Grupo B,2002-06-02,Paraguay,Sudáfrica,Roque Santa Cruz,Paraguay,39,
2002,Primera Ronda,Grupo B,2002-06-02,Paraguay,Sudáfrica,Francisco Arce,Paraguay,55,
2002,Primera Ronda,Grupo B,2002-06-02,Paraguay,Sudáfrica,Teboho Mokoena,Sudáfrica,63,
2002,Primera Ronda,Grupo B,2002-06-02,Paraguay,Sudáfrica,Quinton Fortune,Sudáfrica,90,penal
2002,Primera Ronda,Grupo B,2002-06-02,España,Eslovenia,Raul,España,44,
2002,Primera Ronda,Grupo B,2002-06-02,España,Eslovenia,Juan Carlos Valeron,España,74,
2002,Primera Ronda,Grupo B,2002-06-02,España,Eslovenia,Sebastijan Cimirotic,Eslovenia,82,
2002,Primera Ronda,Grupo B,2002-06-02,España,Eslovenia,Fernando Hierro,España,87,penal
2002,Primera Ronda,Grupo B,2002-06-07,España,Paraguay,Carles Puyol,Paraguay,10,en contra
2002,Primera Ronda,Grupo B,2002-06-07,España,Paraguay,Fernando Morientes,España,53,
2002,Primera Ronda,Grupo B,2002-06-07,España,Paraguay,Fernando Morientes,España,69,
2002,Primera Ronda,Grupo B,2002-06-07,España,Paraguay,Fernando Hierro,España,83,penal
2002,Primera Ronda,Grupo B,2002-06-08,Sudáfrica,Eslovenia,Siyabonga Nomvethe,Sudáfrica,4,
2002,Primera Ronda,Grupo B,2002-06-12,Sudáfrica,España,Raul,España,4,
2002,Primera Ronda,Grupo B,2002-06-12,Sudáfrica,España,Benni Mccarthy,Sudáfrica,31,
2002,Primera Ronda,Grupo B,2002-06-12,Sudáfrica,España,Gaizka Mendieta,España,45,
2002,Primera Ronda,Grupo B,2002-06-12,Sudáfrica,España,Lucas Radebe,Sudáfrica,53,
2002,Primera Ronda,Grupo B,2002-06-12,Sudáfrica,España,Raul,España,56,
2002,Primera Ronda,Grupo B,2002-06-12,Eslovenia,Paraguay,Milenko Acimovic,Eslovenia,45,
2002,Primera Ronda,Grupo B,2002-06-12,Eslovenia,Paraguay,Nelson Cuevas,Paraguay,65,
2002,Primera Ronda,Grupo B,2002-06-12,Eslovenia,Paraguay,Jorge Campos,Paraguay,73,
2002,Primera Ronda,Grupo B,2002-06-12,Eslovenia,Paraguay,Nelson Cuevas,Paraguay,84,
2002,Primera Ronda,Grupo C,2002-06-03,Brasil,Turquía,Hasan Sas,Turquía,45,
2002,Primera Ronda,Grupo C,2002-06-03,Brasil,Turquía,Ronaldo,Brasil,50,
2002,Primera Ronda,Grupo C,2002-06-03,Brasil,Turquía,Rivaldo,Brasil,87,penal
2002,Primera Ronda,Grupo C,2002-06-04,China,Costa Rica,Ronald Gomez,Costa Rica,61,
2002,Primera Ronda,Grupo C,2002-06-04,China,Costa Rica,Mauricio Wright,Costa Rica,65,
2002,Primera Ronda,Grupo C,2002-06-08,Brasil,China,Roberto Carlos,Brasil,15,
2002,Primera Ronda,Grupo C,2002-06-08,Brasil,China,Rivaldo,Brasil,32,
2002,Primera Ronda,Grupo C,2002-06-08,Brasil,China,Ronaldinho,Brasil,45,penal
2002,Primera Ronda,Grupo C,2002-06-08,Brasil,China,Ronaldo,Brasil,55,
2002,Primera Ronda,Grupo C,2002-06-09,Costa Rica,Turquía,Emre Belozoglu,Turquía,56,
2002,Primera Ronda,Grupo C,2002-06-09,Costa Rica,Turquía,Winston Parks,Costa Rica,86,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Ronaldo,Brasil,10,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Ronaldo,Brasil,13,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Edmilson,Brasil,38,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Paulo Wanchope,Costa Rica,39,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Ronald Gomez,Costa Rica,56,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Rivaldo,Brasil,62,
2002,Primera Ronda,Grupo C,2002-06-13,Costa Rica,Brasil,Junior,Brasil,64,
2002,Primera Ronda,Grupo C,2002-06-13,Turquía,China,Hasan Sas,Turquía,6,
2002,Primera Ronda,Grupo C,2002-06-13,Turquía,China,Bulent Korkmaz,Turquía,9,
2002,Primera Ronda,Grupo C,2002-06-13,Turquía,China,Umit Davala,Turquía,85,
2002,Primera Ronda,Grupo D,2002-06-04,Corea del Sur,Polonia,Sun Hong Hwang,Corea del Sur,26,
2002,Primera Ronda,Grupo D,2002-06-04,Corea del Sur,Polonia,Sang Chul Yoo,Corea del Sur,53,
2002,Primera Ronda,Grupo D,2002-06-05,Estados Unidos,Portugal,John O'Brien,Estados Unidos,4,
2002,Primera Ronda,Grupo D,2002-06-05,Estados Unidos,Portugal,Jorge Costa,Estados Unidos,29,en contra
2002,Primera Ronda,Grupo D,2002-06-05,Estados Unidos,Portugal,Brian Mcbride,Estados Unidos,36,
2002,Primera Ronda,Grupo D,2002-06-05,Estados Unidos,Portugal,Beto,Portugal,39,
2002,Primera Ronda,Grupo D,2002-06-05,Estados Unidos,Portugal,Jeff Agoos,Portugal,71,en contra
2002,Primera Ronda,Grupo D,2002-06-10,Corea del Sur,Estados Unidos,Clint Mathis,Estados Unidos,24,
2002,Primera Ronda,Grupo D,2002-06-10,Corea del Sur,Estados Unidos,Jung Hwan Ahn,Corea del Sur,78,
2002,Primera Ronda,Grupo D,2002-06-10,Portugal,Polonia,Pauleta,Portugal,14,
2002,Primera Ronda,Grupo D,2002-06-10,Portugal,Polonia,Pauleta,Portugal,65,
2002,Primera Ronda,Grupo D,2002-06-10,Portugal,Polonia,Pauleta,Portugal,77,
2002,Primera Ronda,Grupo D,2002-06-10,Portugal,Polonia,Rui Costa,Portugal,88,
2002,Primera Ronda,Grupo D,2002-06-14,Portugal,Corea del Sur,Ji Sung Park,Corea del Sur,70,
2002,Primera Ronda,Grupo D,2002-06-14,Polonia,Estados Unidos,Emmanuel Olisadebe,Polonia,3,
2002,Primera Ronda,Grupo D,2002-06-14,Polonia,Estados Unidos,Pawel Kryszalowicz,Polonia,5,
2002,Primera Ronda,Grupo D,2002-06-14,Polonia,Estados Unidos,Marcin Zewlakow,Polonia,66,
2002,Primera Ronda,Grupo D,2002-06-14,Polonia,Estados Unidos,Landon Donovan,Estados Unidos,83,
2002,Primera Ronda,Grupo E,2002-06-01,Irlanda,Camerún,Patrick Mboma,Camerún,39,
2002,Primera Ronda,Grupo E,2002-06-01,Irlanda,Camerún,Matt Holland,Irlanda,52,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Miroslav Klose,Alemania,20,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Miroslav Klose,Alemania,25,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Michael Ballack,Alemania,40,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Carsten Jancker,Alemania,45,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Miroslav Klose,Alemania,70,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Thomas Linke,Alemania,73,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Oliver Bierhoff,Alemania,84,
2002,Primera Ronda,Grupo E,2002-06-01,Alemania,Arabia Saudita,Bernd Schneider,Alemania,90,
2002,Primera Ronda,Grupo E,2002-06-05,Alemania,Irlanda,Miroslav Klose,Alemania,19,
2002,Primera Ronda,Grupo E,2002-06-05,Alemania,Irlanda,Robbie Keane,Irlanda,90,
2002,Primera Ronda,Grupo E,2002-06-06,Camerún,Arabia Saudita,Samuel Eto'o,Camerún,66,
2002,Primera Ronda,Grupo E,2002-06-11,Camerún,Alemania,Marco Bode,Alemania,50,
2002,Primera Ronda,Grupo E,2002-06-11,Camerún,Alemania,Miroslav Klose,Alemania,79,
2002,Primera Ronda,Grupo E,2002-06-11,Arabia Saudita,Irlanda,Robbie Keane,Irlanda,7,
2002,Primera Ronda,Grupo E,2002-06-11,Arabia Saudita,Irlanda,Gary Breen,Irlanda,61,
2002,Primera Ronda,Grupo E,2002-06-11,Arabia Saudita,Irlanda,Damien Duff,Irlanda,87,
2002,Primera Ronda,Grupo F,2002-06-02,Inglaterra,Suecia,Sol Campbell,Inglaterra,24,
2002,Primera Ronda,Grupo F,2002-06-02,Inglaterra,Suecia,Niclas Alexandersson,Suecia,59,
2002,Primera Ronda,Grupo F,2002-06-02,Argentina,Nigeria,Gabriel Batistuta,Argentina,63,
2002,Primera Ronda,Grupo F,2002-06-07,Suecia,Nigeria,Julius Aghahowa,Nigeria,27,
2002,Primera Ronda,Grupo F,2002-06-07,Suecia,Nigeria,Henrik Larsson,Suecia,35,
2002,Primera Ronda,Grupo F,2002-06-07,Suecia,Nigeria,Henrik Larsson,Suecia,63,penal
2002,Primera Ronda,Grupo F,2002-06-07,Argentina,Inglaterra,David Beckham,Inglaterra,44,penal
2002,Primera Ronda,Grupo F,2002-06-12,Suecia,Argentina,Anders Svensson,Suecia,59,
2002,Primera Ronda,Grupo F,2002-06-12,Suecia,Argentina,Hernan Crespo,Argentina,88,
2002,Primera Ronda,Grupo G,2002-06-03,Croacia,México,Cuauhtemoc Blanco,México,60,penal
2002,Primera Ronda,Grupo G,2002-06-03,Italia,Ecuador,Christian Vieri,Italia,7,
2002,Primera Ronda,Grupo G,2002-06-03,Italia,Ecuador,Christian Vieri,Italia,27,
2002,Primera Ronda,Grupo G,2002-06-08,Italia,Croacia,Christian Vieri,Italia,55,
2002,Primera Ronda,Grupo G,2002-06-08,Italia,Croacia,Ivica Olic,Croacia,73,
2002,Primera Ronda,Grupo G,2002-06-08,Italia,Croacia,Milan Rapaic,Croacia,76,
2002,Primera Ronda,Grupo G,2002-06-09,México,Ecuador,Agustin Delgado,Ecuador,5,
2002,Primera Ronda,Grupo G,2002-06-09,México,Ecuador,Jared Borgetti,México,28,
2002,Primera Ronda,Grupo G,2002-06-09,México,Ecuador,Gerardo Torrado,México,57,
2002,Primera Ronda,Grupo G,2002-06-13,México,Italia,Jared Borgetti,México,34,
2002,Primera Ronda,Grupo G,2002-06-13,México,Italia,Alessandro Del Piero,Italia,85,
2002,Primera Ronda,Grupo G,2002-06-13,Ecuador,Croacia,Edison Mendez,Ecuador,48,
2002,Primera Ronda,Grupo H,2002-06-04,Japón,Bélgica,Marc Wilmots,Bélgica,57,
2002,Primera Ronda,Grupo H,2002-06-04,Japón,Bélgica,Takayuki Suzuki,Japón,59,
2002,Primera Ronda,Grupo H,2002-06-04,Japón,Bélgica,Junichi Inamoto,Japón,67,
2002,Primera Ronda,Grupo H,2002-06-04,Japón,Bélgica,Peter Van Der Heyden,Bélgica,75,
2002,Primera Ronda,Grupo H,2002-06-05,Rusia,Túnez,Egor Titov,Rusia,59,
2002,Primera Ronda,Grupo H,2002-06-05,Rusia,Túnez,Valeri Karpin,Rusia,64,penal
2002,Primera Ronda,Grupo H,2002-06-09,Japón,Rusia,Junichi Inamoto,Japón,51,
2002,Primera Ronda,Grupo H,2002-06-10,Túnez,Bélgica,Marc Wilmots,Bélgica,13,
2002,Primera Ronda,Grupo H,2002-06-10,Túnez,Bélgica,Raouf Bouzaiene,Túnez,17,
2002,Primera Ronda,Grupo H,2002-06-14,Túnez,Japón,Hiroaki Morishima,Japón,48,
2002,Primera Ronda,Grupo H,2002-06-14,Túnez,Japón,Hidetoshi Nakata,Japón,75,
2002,Primera Ronda,Grupo H,2002-06-14,Bélgica,Rusia,Johan Walem,Bélgica,7,
2002,Primera Ronda,Grupo H,2002-06-14,Bélgica,Rusia,Vladimir Beschastnykh,Rusia,52,
2002,Primera Ronda,Grupo H,2002-06-14,Bélgica,Rusia,Wesley Sonck,Bélgica,78,
2002,Primera Ronda,Grupo H,2002-06-14,Bélgica,Rusia,Marc Wilmots,Bélgica,82,
2002,Primera Ronda,Grupo H,2002-06-14,Bélgica,Rusia,Dmitri Sychev,Rusia,88,
2002,Octavos de Final,,2002-06-15,Alemania,Paraguay,Oliver Neuville,Alemania,88,
2002,Octavos de Final,,2002-06-15,Dinamarca,Inglaterra,Rio Ferdinand,Inglaterra,5,
2002,Octavos de Final,,2002-06-15,Dinamarca,Inglaterra,Michael Owen,Inglaterra,22,
2002,Octavos de Final,,2002-06-15,Dinamarca,Inglaterra,Emile Heskey,Inglaterra,44,
2002,Octavos de Final,,2002-06-16,Suecia,Senegal,Henrik Larsson,Suecia,11,
2002,Octavos de Final,,2002-06-16,Suecia,Senegal,Henri Camara,Senegal,37,
2002,Octavos de Final,,2002-06-16,Suecia,Senegal,Henri Camara,Senegal,14,
2002,Octavos de Final,,2002-06-16,España,Irlanda,Fernando Morientes,España,8,
2002,Octavos de Final,,2002-06-16,España,Irlanda,Robbie Keane,Irlanda,90,penal
2002,Octavos de Final,,2002-06-17,México,Estados Unidos,Brian Mcbride,Estados Unidos,8,
2002,Octavos de Final,,2002-06-17,México,Estados Unidos,Landon Donovan,Estados Unidos,65,
2002,Octavos de Final,,2002-06-17,Brasil,Bélgica,Rivaldo,Brasil,67,
2002,Octavos de Final,,2002-06-17,Brasil,Bélgica,Ronaldo,Brasil,87,
2002,Octavos de Final,,2002-06-18,Japón,Turquía,Umit Davala,Turquía,12,
2002,Octavos de Final,,2002-06-18,Corea del Sur,Italia,Christian Vieri,Italia,18,
2002,Octavos de Final,,2002-06-18,Corea del Sur,Italia,Ki Hyeon Seol,Corea del Sur,88,
2002,Octavos de Final,,2002-06-18,Corea del Sur,Italia,Jung Hwan Ahn,Corea del Sur,117,
2002,Cuartos de Final,,2002-06-21,Inglaterra,Brasil,Michael Owen,Inglaterra,23,
2002,Cuartos de Final,,2002-06-21,Inglaterra,Brasil,Rivaldo,Brasil,45,
2002,Cuartos de Final,,2002-06-21,Inglaterra,Brasil,Ronaldinho,Brasil,50,
2002,Cuartos de Final,,2002-06-21,Alemania,Estados Unidos,Michael Ballack,Alemania,39,
2002,Cuartos de Final,,2002-06-22,Senegal,Turquía,Ilhan Mansiz,Turquía,4,
2002,Semifinales,,2002-06-25,Alemania,Corea del Sur,Michael Ballack,Alemania,75,
2002,Semifinales,,2002-06-26,Brasil,Turquía,Ronaldo,Brasil,49,
2002,Tercer Puesto,,2002-06-29,Corea del Sur,Turquía,Hakan Sukur,Turquía,1,
2002,Tercer Puesto,,2002-06-29,Corea del Sur,Turquía,Eul Yong Lee,Corea del Sur,9,
2002,Tercer Puesto,,2002-06-29,Corea del Sur,Turquía,Ilhan Mansiz,Turquía,13,
2002,Tercer Puesto,,2002-06-29,Corea del Sur,Turquía,Ilhan Mansiz,Turquía,32,
2002,Tercer Puesto,,2002-06-29,Corea del Sur,Turquía,Chong Gug Song,Corea del Sur,90,
2002,Final,,2002-06-30,Alemania,Brasil,Ronaldo,Brasil,67,
2002,Final,,2002-06-30,Alemania,Brasil,Ronaldo,Brasil,79,
2006,Primera Ronda,Grupo A,2006-06-09,Alemania,Costa Rica,Philipp Lahm,Alemania,6,
2006,Primera Ronda,Grupo A,2006-06-09,Alemania,Costa Rica,Paulo Wanchope,Costa Rica,12,
2006,Primera Ronda,Grupo A,2006-06-09,Alemania,Costa Rica,Miroslav Klose,Alemania,17,
2006,Primera Ronda,Grupo A,2006-06-09,Alemania,Costa Rica,Miroslav Klose,Alemania,61,
2006,Primera Ronda,Grupo A,2006-06-09,Alemania,Costa Rica,Paulo Wanchope,Costa Rica,73,
2006,Primera Ronda,Grupo A,2006-06-09,Alemania,Costa Rica,Torsten Frings,Alemania,87,
2006,Primera Ronda,Grupo A,2006-06-09,Polonia,Ecuador,Carlos Tenorio,Ecuador,24,
2006,Primera Ronda,Grupo A,2006-06-09,Polonia,Ecuador,Agustin Delgado,Ecuador,80,
2006,Primera Ronda,Grupo A,2006-06-14,Alemania,Polonia,Oliver Neuville,Alemania,90,
2006,Primera Ronda,Grupo A,2006-06-15,Ecuador,Costa Rica,Carlos Tenorio,Ecuador,8,
2006,Primera Ronda,Grupo A,2006-06-15,Ecuador,Costa Rica,Agustin Delgado,Ecuador,54,
2006,Primera Ronda,Grupo A,2006-06-15,Ecuador,Costa Rica,Ivan Kaviedes,Ecuador,90,
2006,Primera Ronda,Grupo A,2006-06-20,Ecuador,Alemania,Miroslav Klose,Alemania,4,
2006,Primera Ronda,Grupo A,2006-06-20,Ecuador,Alemania,Miroslav Klose,Alemania,44,
2006,Primera Ronda,Grupo A,2006-06-20,Ecuador,Alemania,Lukas Podolski,Alemania,57,
2006,Primera Ronda,Grupo A,2006-06-20,Costa Rica,Polonia,Ronald Gomez,Costa Rica,25,
2006,Primera Ronda,Grupo A,2006-06-20,Costa Rica,Polonia,Bartosz Bosacki,Polonia,33,
2006,Primera Ronda,Grupo A,2006-06-20,Costa Rica,Polonia,Bartosz Bosacki,Polonia,66,
2006,Primera Ronda,Grupo B,2006-06-10,Inglaterra,Paraguay,Carlos Gamarra,Inglaterra,3,en contra
2006,Primera Ronda,Grupo B,2006-06-15,Inglaterra,Trinidad y Tobago,Peter Crouch,Inglaterra,83,
2006,Primera Ronda,Grupo B,2006-06-15,Inglaterra,Trinidad y Tobago,Steven Gerrard,Inglaterra,90,
2006,Primera Ronda,Grupo B,2006-06-15,Suecia,Paraguay,Fredrik Ljungberg,Suecia,89,
2006,Primera Ronda,Grupo B,2006-06-20,Suecia,Inglaterra,Joe Cole,Inglaterra,34,
2006,Primera Ronda,Grupo B,2006-06-20,Suecia,Inglaterra,Marcus Allback,Suecia,51,
2006,Primera Ronda,Grupo B,2006-06-20,Suecia,Inglaterra,Steven Gerrard,Inglaterra,85,
2006,Primera Ronda,Grupo B,2006-06-20,Suecia,Inglaterra,Henrik Larsson,Suecia,90,
2006,Primera Ronda,Grupo B,2006-06-20,Paraguay,Trinidad y Tobago,Brent Sancho,Paraguay,25,en contra
2006,Primera Ronda,Grupo B,2006-06-20,Paraguay,Trinidad y Tobago,Nelson Cuevas,Paraguay,86,
2006,Primera Ronda,Grupo C,2006-06-10,Argentina,Costa de Marfil,Hernan Crespo,Argentina,24,
2006,Primera Ronda,Grupo C,2006-06-10,Argentina,Costa de Marfil,Javier Saviola,Argentina,38,
2006,Primera Ronda,Grupo C,2006-06-10,Argentina,Costa de Marfil,Didier Drogba,Costa de Marfil,82,
2006,Primera Ronda,Grupo C,2006-06-11,Serbia y Montenegro,Paises Bajos,Arjen Robben,Paises Bajos,18,
2006,Primera Ronda,Grupo C,2006-06-16,Argentina,Serbia y Montenegro,Maxi Rodriguez,Argentina,6,
2006,Primera Ronda,Grupo C,2006-06-16,Argentina,Serbia y Montenegro,Esteban Cambiasso,Argentina,31,
2006,Primera Ronda,Grupo C,2006-06-16,Argentina,Serbia y Montenegro,Maxi Rodriguez,Argentina,41,
2006,Primera Ronda,Grupo C,2006-06-16,Argentina,Serbia y Montenegro,Hernan Crespo,Argentina,78,
2006,Primera Ronda,Grupo C,2006-06-16,Argentina,Serbia y Montenegro,Carlos Tevez,Argentina,84,
2006,Primera Ronda,Grupo C,2006-06-16,Argentina,Serbia y Montenegro,Lionel Messi,Argentina,88,
2006,Primera Ronda,Grupo C,2006-06-16,Paises Bajos,Costa de Marfil,Robin Van Persie,Paises Bajos,23,
2006,Primera Ronda,Grupo C,2006-06-16,Paises Bajos,Costa de Marfil,Ruud Van Nistelrooij,Paises Bajos,27,
2006,Primera Ronda,Grupo C,2006-06-16,Paises Bajos,Costa de Marfil,Bakary Kone,Costa de Marfil,38,
2006,Primera Ronda,Grupo C,2006-06-21,Costa de Marfil,Serbia y Montenegro,Nikola Zigic,Serbia y Montenegro,10,
2006,Primera Ronda,Grupo C,2006-06-21,Costa de Marfil,Serbia y Montenegro,Sasa Ilic,Serbia y Montenegro,20,
2006,Primera Ronda,Grupo C,2006-06-21,Costa de Marfil,Serbia y Montenegro,Aruna Dindane,Costa de Marfil,37,penal
2006,Primera Ronda,Grupo C,2006-06-21,Costa de Marfil,Serbia y Montenegro,Aruna Dindane,Costa de Marfil,67,
2006,Primera Ronda,Grupo C,2006-06-21,Costa de Marfil,Serbia y Montenegro,Bonaventure Kalou,Costa de Marfil,86,penal
2006,Primera Ronda,Grupo D,2006-06-11,México,Irán,Omar Bravo,México,28,
2006,Primera Ronda,Grupo D,2006-06-11,México,Irán,Yahya Golmohammadi,Irán,36,
2006,Primera Ronda,Grupo D,2006-06-11,México,Irán,Omar Bravo,México,76,
2006,Primera Ronda,Grupo D,2006-06-11,México,Irán,Zinha,México,79,
2006,Primera Ronda,Grupo D,2006-06-11,Angola,Portugal,Pauleta,Portugal,4,
2006,Primera Ronda,Grupo D,2006-06-17,Portugal,Irán,Deco,Portugal,63,
2006,Primera Ronda,Grupo D,2006-06-17,Portugal,Irán,Cristiano Ronaldo,Portugal,80,penal
2006,Primera Ronda,Grupo D,2006-06-21,Portugal,México,Maniche,Portugal,6,
2006,Primera Ronda,Grupo D,2006-06-21,Portugal,México,Simao,Portugal,24,penal
2006,Primera Ronda,Grupo D,2006-06-21,Portugal,México,Jose Fonseca,México,29,
2006,Primera Ronda,Grupo D,2006-06-21,Irán,Angola,Flavio,Angola,60,
2006,Primera Ronda,Grupo D,2006-06-21,Irán,Angola,Sohrab Bakhtiarizadeh,Irán,75,
2006,Primera Ronda,Grupo E,2006-06-12,Italia,Ghana,Andrea Pirlo,Italia,40,
2006,Primera Ronda,Grupo E,2006-06-12,Italia,Ghana,Vincenzo Iaquinta,Italia,83,
2006,Primera Ronda,Grupo E,2006-06-12,Estados Unidos,República Checa,Jan Koller,República Checa,5,
2006,Primera Ronda,Grupo E,2006-06-12,Estados Unidos,República Checa,Tomas Rosicky,República Checa,36,
2006,Primera Ronda,Grupo E,2006-06-12,Estados Unidos,República Checa,Tomas Rosicky,República Checa,76,
2006,Primera Ronda,Grupo E,2006-06-17,Italia,Estados Unidos,Alberto Gilardino,Italia,22,
2006,Primera Ronda,Grupo E,2006-06-17,Italia,Estados Unidos,Cristian Zaccardo,Estados Unidos,27,en contra
2006,Primera Ronda,Grupo E,2006-06-17,República Checa,Ghana,Asamoah Gyan,Ghana,2,
2006,Primera Ronda,Grupo E,2006-06-17,República Checa,Ghana,Sulley Muntari,Ghana,82,
2006,Primera Ronda,Grupo E,2006-06-22,República Checa,Italia,Marco Materazzi,Italia,26,
2006,Primera Ronda,Grupo E,2006-06-22,República Checa,Italia,Filippo Inzaghi,Italia,87,
2006,Primera Ronda,Grupo E,2006-06-22,Ghana,Estados Unidos,Haminu Draman,Ghana,22,
2006,Primera Ronda,Grupo E,2006-06-22,Ghana,Estados Unidos,Clint Dempsey,Estados Unidos,43,
2006,Primera Ronda,Grupo E,2006-06-22,Ghana,Estados Unidos,Stephen Appiah,Ghana,45,penal
2006,Primera Ronda,Grupo F,2006-06-12,Australia,Japón,Shunsuke Nakamura,Japón,26,
2006,Primera Ronda,Grupo F,2006-06-12,Australia,Japón,Tim Cahill,Australia,84,
2006,Primera Ronda,Grupo F,2006-06-12,Australia,Japón,Tim Cahill,Australia,89,
2006,Primera Ronda,Grupo F,2006-06-12,Australia,Japón,John Aloisi,Australia,90,
2006,Primera Ronda,Grupo F,2006-06-13,Brasil,Croacia,Kaká,Brasil,44,
2006,Primera Ronda,Grupo F,2006-06-18,Brasil,Australia,Adriano,Brasil,49,
2006,Primera Ronda,Grupo F,2006-06-18,Brasil,Australia,Fred,Brasil,90,
2006,Primera Ronda,Grupo F,2006-06-22,Japón,Brasil,Keiji Tamada,Japón,34,
2006,Primera Ronda,Grupo F,2006-06-22,Japón,Brasil,Ronaldo,Brasil,45,
2006,Primera Ronda,Grupo F,2006-06-22,Japón,Brasil,Juninho Pernambucano,Brasil,53,
2006,Primera Ronda,Grupo F,2006-06-22,Japón,Brasil,Gilberto Melo,Brasil,59,
2006,Primera Ronda,Grupo F,2006-06-22,Japón,Brasil,Ronaldo,Brasil,81,
2006,Primera Ronda,Grupo F,2006-06-22,Croacia,Australia,Darijo Srna,Croacia,2,
2006,Primera Ronda,Grupo F,2006-06-22,Croacia,Australia,Craig Moore,Australia,38,penal
2006,Primera Ronda,Grupo F,2006-06-22,Croacia,Australia,Niko Kovac,Croacia,56,
2006,Primera Ronda,Grupo F,2006-06-22,Croacia,Australia,Harry Kewell,Australia,79,
2006,Primera Ronda,Grupo G,2006-06-13,Corea del Sur,Togo,Mohamed Kader,Togo,31,
2006,Primera Ronda,Grupo G,2006-06-13,Corea del Sur,Togo,Chun Soo Lee,Corea del Sur,54,
2006,Primera Ronda,Grupo G,2006-06-13,Corea del Sur,Togo,Jung Hwan Ahn,Corea del Sur,72,
2006,Primera Ronda,Grupo G,2006-06-18,Francia,Corea del Sur,Thierry Henry,Francia,9,
2006,Primera Ronda,Grupo G,2006-06-18,Francia,Corea del Sur,Ji Sung Park,Corea del Sur,81,
2006,Primera Ronda,Grupo G,2006-06-19,Togo,Suiza,Alexander Frei,Suiza,16,
2006,Primera Ronda,Grupo G,2006-06-19,Togo,Suiza,Tranquillo Barnetta,Suiza,88,
2006,Primera Ronda,Grupo G,2006-06-23,Togo,Francia,Patrick Vieira,Francia,55,
2006,Primera Ronda,Grupo G,2006-06-23,Togo,Francia,Thierry Henry,Francia,61,
2006,Primera Ronda,Grupo G,2006-06-23,Suiza,Corea del Sur,Philippe Senderos,Suiza,23,
2006,Primera Ronda,Grupo G,2006-06-23,Suiza,Corea del Sur,Alexander Frei,Suiza,77,
2006,Primera Ronda,Grupo H,2006-06-14,España,Ucrania,Xabi Alonso,España,13,
2006,Primera Ronda,Grupo H,2006-06-14,España,Ucrania,David Villa,España,17,
2006,Primera Ronda,Grupo H,2006-06-14,España,Ucrania,David Villa,España,48,penal
